request_id,timestamp,method,uri,query_string,host,user_agent,content_type,accept,referer,cookie_hash,authorization_type,x_forwarded_for,body_truncated,body_len_original,source_ip,source_port,server_ip,server_port,body_raw,headers_raw
b557b2964783f7dbc9fefdcb5872b733,"Fri, 08 May 2026 07:32:06 GMT",GET,/index.php/publicknowledge/submissions,,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8",http://localhost:8080/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin,42bee737aa118d3b,,,,0,172.19.0.1,49982,172.19.0.3,80,,"{""sec-fetch-dest"": ""document"", ""sec-fetch-user"": ""?1"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""host"": ""localhost:8080"", ""connection"": ""keep-alive"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""sec-gpc"": ""1"", ""accept-language"": ""en-US,en;q=0.5"", ""cookie"": ""OJSSID=u9ld5s9ql6oi40b2c41fue76qh"", ""sec-fetch-site"": ""same-origin"", ""upgrade-insecure-requests"": ""1"", ""sec-fetch-mode"": ""navigate""}"
73332ea16b12cace129f3213f996910f,"Fri, 08 May 2026 07:32:06 GMT",GET,/index.php/publicknowledge/api/v1/_submissions?status=1&assignedTo=-1&searchPhrase=&count=30&offset=0&_=1778225526294,status=1&assignedTo=-1&searchPhrase=&count=30&offset=0&_=1778225526294,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,*/*,http://localhost:8080/index.php/publicknowledge/submissions,42bee737aa118d3b,,,,0,172.19.0.1,49982,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""x-requested-with"": ""XMLHttpRequest"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""sec-fetch-dest"": ""empty"", ""host"": ""localhost:8080"", ""accept"": ""*/*"", ""connection"": ""keep-alive"", ""sec-gpc"": ""1"", ""sec-fetch-mode"": ""cors"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=u9ld5s9ql6oi40b2c41fue76qh""}"
d7c9976f091b9e11b145d301d1ddec59,"Fri, 08 May 2026 07:32:06 GMT",GET,/index.php/publicknowledge/api/v1/_submissions?status=1&searchPhrase=&count=30&offset=0&_=1778225526295,status=1&searchPhrase=&count=30&offset=0&_=1778225526295,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,*/*,http://localhost:8080/index.php/publicknowledge/submissions,42bee737aa118d3b,,,,0,172.19.0.1,58788,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""x-requested-with"": ""XMLHttpRequest"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""sec-fetch-dest"": ""empty"", ""host"": ""localhost:8080"", ""accept"": ""*/*"", ""connection"": ""keep-alive"", ""sec-gpc"": ""1"", ""sec-fetch-mode"": ""cors"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=u9ld5s9ql6oi40b2c41fue76qh""}"
c574f77395bf42cd0c12e9932d1fc867,"Fri, 08 May 2026 07:32:06 GMT",GET,/index.php/publicknowledge/api/v1/_submissions?status%5B%5D=4&status%5B%5D=3&status%5B%5D=5&searchPhrase=&count=30&offset=0&_=1778225526296,status%5B%5D=4&status%5B%5D=3&status%5B%5D=5&searchPhrase=&count=30&offset=0&_=1778225526296,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,*/*,http://localhost:8080/index.php/publicknowledge/submissions,42bee737aa118d3b,,,,0,172.19.0.1,58794,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""x-requested-with"": ""XMLHttpRequest"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""sec-fetch-dest"": ""empty"", ""host"": ""localhost:8080"", ""accept"": ""*/*"", ""connection"": ""keep-alive"", ""sec-gpc"": ""1"", ""sec-fetch-mode"": ""cors"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=u9ld5s9ql6oi40b2c41fue76qh""}"
63599b94d1e799b00c1efa666c93ca5a,"Fri, 08 May 2026 07:32:16 GMT",GET,/index.php/publicknowledge/manageIssues,,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8",http://localhost:8080/index.php/publicknowledge/submissions,42bee737aa118d3b,,,,0,172.19.0.1,58788,172.19.0.3,80,,"{""sec-fetch-dest"": ""document"", ""sec-fetch-user"": ""?1"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""host"": ""localhost:8080"", ""connection"": ""keep-alive"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""sec-gpc"": ""1"", ""accept-language"": ""en-US,en;q=0.5"", ""cookie"": ""OJSSID=u9ld5s9ql6oi40b2c41fue76qh"", ""sec-fetch-site"": ""same-origin"", ""upgrade-insecure-requests"": ""1"", ""sec-fetch-mode"": ""navigate""}"
9eb19ce09a70c778a35062a344bd9716,"Fri, 08 May 2026 07:32:16 GMT",GET,/index.php/publicknowledge/$$$call$$$/grid/issues/future-issue-grid/fetch-grid?_=1778225536157,_=1778225536157,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"application/json, text/javascript, */*; q=0.01",http://localhost:8080/index.php/publicknowledge/manageIssues,42bee737aa118d3b,,,,0,172.19.0.1,58788,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""referer"": ""http://localhost:8080/index.php/publicknowledge/manageIssues"", ""x-requested-with"": ""XMLHttpRequest"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""sec-fetch-dest"": ""empty"", ""host"": ""localhost:8080"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""connection"": ""keep-alive"", ""sec-gpc"": ""1"", ""sec-fetch-mode"": ""cors"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=u9ld5s9ql6oi40b2c41fue76qh""}"
91185acc020edd19a5c7bae7e89f7210,"Fri, 08 May 2026 07:32:16 GMT",GET,/index.php/publicknowledge/$$$call$$$/grid/issues/back-issue-grid/fetch-grid?_=1778225536158,_=1778225536158,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"application/json, text/javascript, */*; q=0.01",http://localhost:8080/index.php/publicknowledge/manageIssues,42bee737aa118d3b,,,,0,172.19.0.1,58794,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""referer"": ""http://localhost:8080/index.php/publicknowledge/manageIssues"", ""x-requested-with"": ""XMLHttpRequest"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""sec-fetch-dest"": ""empty"", ""host"": ""localhost:8080"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""connection"": ""keep-alive"", ""sec-gpc"": ""1"", ""sec-fetch-mode"": ""cors"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=u9ld5s9ql6oi40b2c41fue76qh""}"
ffb0cd13cc1eef9326e4c5e946b2047d,"Fri, 08 May 2026 07:32:19 GMT",GET,/index.php/publicknowledge/$$$call$$$/page/page/tasks?_=1778225536159,_=1778225536159,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"application/json, text/javascript, */*; q=0.01",http://localhost:8080/index.php/publicknowledge/manageIssues,42bee737aa118d3b,,,,0,172.19.0.1,58794,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""referer"": ""http://localhost:8080/index.php/publicknowledge/manageIssues"", ""x-requested-with"": ""XMLHttpRequest"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""sec-fetch-dest"": ""empty"", ""host"": ""localhost:8080"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""connection"": ""keep-alive"", ""sec-gpc"": ""1"", ""sec-fetch-mode"": ""cors"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=u9ld5s9ql6oi40b2c41fue76qh""}"
a978b5f7ae51ed64915e978b7ed344a7,"Fri, 08 May 2026 07:32:19 GMT",GET,/index.php/publicknowledge/$$$call$$$/grid/notifications/task-notifications-grid/fetch-grid?_=1778225536160,_=1778225536160,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"application/json, text/javascript, */*; q=0.01",http://localhost:8080/index.php/publicknowledge/manageIssues,42bee737aa118d3b,,,,0,172.19.0.1,58794,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""referer"": ""http://localhost:8080/index.php/publicknowledge/manageIssues"", ""x-requested-with"": ""XMLHttpRequest"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""sec-fetch-dest"": ""empty"", ""host"": ""localhost:8080"", ""accept"": ""application/json, text/javascript, */*; q=0.01"", ""connection"": ""keep-alive"", ""sec-gpc"": ""1"", ""sec-fetch-mode"": ""cors"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=u9ld5s9ql6oi40b2c41fue76qh""}"
92fd828b52e207e7f4f1201bd5051b8b,"Fri, 08 May 2026 07:32:23 GMT",GET,/index.php/publicknowledge/login/signOut,,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8",http://localhost:8080/index.php/publicknowledge/manageIssues,42bee737aa118d3b,,,,0,172.19.0.1,58794,172.19.0.3,80,,"{""sec-fetch-dest"": ""document"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/manageIssues"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""host"": ""localhost:8080"", ""connection"": ""keep-alive"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""upgrade-insecure-requests"": ""1"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""sec-gpc"": ""1"", ""accept-language"": ""en-US,en;q=0.5"", ""cookie"": ""OJSSID=u9ld5s9ql6oi40b2c41fue76qh"", ""sec-fetch-site"": ""same-origin"", ""sec-fetch-user"": ""?1"", ""sec-fetch-mode"": ""navigate""}"
0a6182ae131aef8f70cdb18687d10358,"Fri, 08 May 2026 07:32:23 GMT",GET,/index.php/publicknowledge/login,,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8",http://localhost:8080/index.php/publicknowledge/manageIssues,42bee737aa118d3b,,,,0,172.19.0.1,58794,172.19.0.3,80,,"{""sec-fetch-dest"": ""document"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/manageIssues"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""host"": ""localhost:8080"", ""connection"": ""keep-alive"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""upgrade-insecure-requests"": ""1"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""sec-gpc"": ""1"", ""accept-language"": ""en-US,en;q=0.5"", ""cookie"": ""OJSSID=u9ld5s9ql6oi40b2c41fue76qh"", ""sec-fetch-site"": ""same-origin"", ""sec-fetch-user"": ""?1"", ""sec-fetch-mode"": ""navigate""}"
6ea90bad92dbc67627b7be090881bcf8,"Fri, 08 May 2026 07:32:50 GMT",GET,/index.php/publicknowledge/login/signOut,,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8",http://localhost:8080/index.php/publicknowledge/submissions,42bee737aa118d3b,,,,0,172.19.0.1,58794,172.19.0.3,80,,"{""sec-fetch-dest"": ""document"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""host"": ""localhost:8080"", ""connection"": ""keep-alive"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""upgrade-insecure-requests"": ""1"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""sec-gpc"": ""1"", ""accept-language"": ""en-US,en;q=0.5"", ""cookie"": ""OJSSID=u9ld5s9ql6oi40b2c41fue76qh"", ""sec-fetch-site"": ""same-origin"", ""sec-fetch-user"": ""?1"", ""sec-fetch-mode"": ""navigate""}"
3de30367532c392e5382684180338398,"Fri, 08 May 2026 07:32:50 GMT",GET,/index.php/publicknowledge/login,,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8",http://localhost:8080/index.php/publicknowledge/submissions,42bee737aa118d3b,,,,0,172.19.0.1,58794,172.19.0.3,80,,"{""sec-fetch-dest"": ""document"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""host"": ""localhost:8080"", ""connection"": ""keep-alive"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""upgrade-insecure-requests"": ""1"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""sec-gpc"": ""1"", ""accept-language"": ""en-US,en;q=0.5"", ""cookie"": ""OJSSID=u9ld5s9ql6oi40b2c41fue76qh"", ""sec-fetch-site"": ""same-origin"", ""sec-fetch-user"": ""?1"", ""sec-fetch-mode"": ""navigate""}"
e730e36a3a2414f9ebfeee08d1982edc,"Fri, 08 May 2026 07:32:54 GMT",POST,/index.php/publicknowledge/login/signIn,,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",application/x-www-form-urlencoded,"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8",http://localhost:8080/index.php/publicknowledge/login,42bee737aa118d3b,,,csrfToken=[MASKED]&source=&username=admin&password=[MASKED]&remember=1,118,172.19.0.1,58794,172.19.0.3,80,csrfToken=68c137f1b5cc1e4ab8fc61c1f3384781&source=&username=admin&password=+%27+OR+%271%27%3D%271%27%3B++++&remember=1,"{""sec-fetch-dest"": ""document"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/login"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""host"": ""localhost:8080"", ""connection"": ""keep-alive"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""upgrade-insecure-requests"": ""1"", ""accept-language"": ""en-US,en;q=0.5"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""sec-gpc"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""sec-fetch-user"": ""?1"", ""origin"": ""http://localhost:8080"", ""cookie"": ""OJSSID=u9ld5s9ql6oi40b2c41fue76qh"", ""content-type"": ""application/x-www-form-urlencoded"", ""sec-fetch-site"": ""same-origin"", ""cache-control"": ""max-age=0"", ""sec-fetch-mode"": ""navigate""}"
4e1ec0689fddda5753c5b2ddb26cea4d,"Fri, 08 May 2026 07:33:02 GMT",POST,/index.php/publicknowledge/login/signIn,,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",application/x-www-form-urlencoded,"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8",http://localhost:8080/index.php/publicknowledge/login/signIn,42bee737aa118d3b,,,csrfToken=[MASKED]&source=&username=admin&password=[MASKED]&remember=1,91,172.19.0.1,58794,172.19.0.3,80,csrfToken=68c137f1b5cc1e4ab8fc61c1f3384781&source=&username=admin&password=admin&remember=1,"{""sec-fetch-dest"": ""document"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/login/signIn"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""host"": ""localhost:8080"", ""connection"": ""keep-alive"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""upgrade-insecure-requests"": ""1"", ""accept-language"": ""en-US,en;q=0.5"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""sec-gpc"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""sec-fetch-user"": ""?1"", ""origin"": ""http://localhost:8080"", ""cookie"": ""OJSSID=u9ld5s9ql6oi40b2c41fue76qh"", ""content-type"": ""application/x-www-form-urlencoded"", ""sec-fetch-site"": ""same-origin"", ""cache-control"": ""max-age=0"", ""sec-fetch-mode"": ""navigate""}"
c25d9506cf570c55f1ca25d0b5bad85a,"Fri, 08 May 2026 07:33:02 GMT",GET,/index.php/publicknowledge/submissions,,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8",http://localhost:8080/index.php/publicknowledge/login/signIn,7835c18a8dd152b4,,,,0,172.19.0.1,58794,172.19.0.3,80,,"{""sec-fetch-dest"": ""document"", ""referer"": ""http://localhost:8080/index.php/publicknowledge/login/signIn"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""host"": ""localhost:8080"", ""connection"": ""keep-alive"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""sec-ch-ua-mobile"": ""?0"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""upgrade-insecure-requests"": ""1"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""cache-control"": ""max-age=0"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-gpc"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""cookie"": ""OJSSID=c91b7nq51cveigtigabolmu66r"", ""sec-fetch-site"": ""same-origin"", ""sec-fetch-user"": ""?1"", ""sec-fetch-mode"": ""navigate""}"
cc4b3dcf54db5bc5d508cd37df69053d,"Fri, 08 May 2026 07:33:02 GMT",GET,/index.php/publicknowledge/api/v1/_submissions?status=1&assignedTo=-1&searchPhrase=&count=30&offset=0&_=1778225582731,status=1&assignedTo=-1&searchPhrase=&count=30&offset=0&_=1778225582731,localhost:8080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,*/*,http://localhost:8080/index.php/publicknowledge/submissions,7835c18a8dd152b4,,,,0,172.19.0.1,58794,172.19.0.3,80,,"{""sec-ch-ua-mobile"": ""?0"", ""accept-language"": ""en-US,en;q=0.5"", ""sec-ch-ua-platform"": ""\""Linux\"""", ""referer"": ""http://localhost:8080/index.php/publicknowledge/submissions"", ""x-requested-with"": ""XMLHttpRequest"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"", ""sec-fetch-dest"": ""empty"", ""host"": ""localhost:8080"", ""accept"": ""*/*"", ""connection"": ""keep-alive"", ""sec-gpc"": ""1"", ""sec-fetch-mode"": ""cors"", ""sec-fetch-site"": ""same-origin"", ""sec-ch-ua"": ""\""Brave\"";v=\""147\"", \""Not.A/Brand\"";v=\""8\"", \""Chromium\"";v=\""147\"""", ""cookie"": ""OJSSID=c91b7nq51cveigtigabolmu66r""}"
